,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100526739,18.22642178353911,0.2540293442358761,0.2946557420818574,0.8621224973966568,0.3886201125339933,
378708,13.850458462570636,-0.21680388353703442,0.30081909359741554,-0.720711843601197,0.4710868239927972,
1676,175.87797683522126,0.11109631853165482,0.16926743968318794,0.6563360250476405,0.5116079431983993,0.7221778376751747
5195,45.53144330349259,-0.7385706200846524,0.2793215971387736,-2.644158660304785,0.00818942590777883,0.06617110025614566
54897,20.81400262004817,-0.4137981404787048,0.34534581159930383,-1.1982138673186646,0.23083376813065226,0.46725638668669994
23435,488.3312811389226,0.05928460688960814,0.17299085883869342,0.34270369710626447,0.7318213810931118,0.8649366006549014
10747,75.05316842895476,-0.19627044873338007,0.22110058957457807,-0.887697536723109,0.3747034712900412,0.6118540182084262
6723,12.963644547855179,-0.563106747707076,0.5331902100579355,-1.0561085651701854,0.2909186176832802,
5394,803.4891992678821,-0.35346139295952356,0.1971473558611297,-1.7928791964549664,0.07299224247371369,0.23673506885887258
2475,322.53760083695755,-0.6386246156450358,0.22401682892151104,-2.850788571196101,0.004361095750437121,0.04690006983548134
10218,23.289784402956794,-0.38747849105144805,0.36253234870919315,-1.0688108038664035,0.2851549300961428,0.5274641966606145
29914,86.84825947805888,-0.08841848792784124,0.1577805462532415,-0.5603890341837673,0.5752141096678511,0.7689687943551362
57540,45.99782555367433,-0.8465174493015475,0.38119165821018053,-2.220713468065444,0.026370374652226792,0.13175357637154586
112268221,21.203315844943486,0.5619623847671441,0.3606710975615801,1.5581020729591342,0.1192090533896664,0.31882007211509994
26232,18.045483402199835,-1.2003744696791916,0.5251495544605844,-2.28577642213212,0.022267341719815186,
93611,214.32543509463147,-0.9508658829965712,0.2809795099401702,-3.3841111161416784,0.0007140909746596985,0.01938960834324603
26270,11.692237851603304,-1.4358817445719432,0.5095729753994778,-2.817813765430337,0.004835184617119338,
10459,10.847015972149013,-1.5724594339177054,0.5519933749776499,-2.8486925843654807,0.004389927552979399,
374946,13.924750478190047,0.6243675890688585,0.44646545372530616,1.398467863211224,0.16197261662394358,
284498,12.427162793574423,-0.8550704474166108,0.4391868418662763,-1.9469400398770662,0.05154192359981225,
4524,136.54576442502525,-0.7539499808688628,0.23660045828653023,-3.1865956064878236,0.0014395789999081085,0.025904359474821982
1185,138.62900875089815,-0.683195751848038,0.26914041899447083,-2.538436086264967,0.011134913940874739,0.07816553691004359
100379251,25.81498530443147,-0.2886768097618778,0.29377245889856546,-0.9826544354913573,0.3257775432175435,0.56867331662562
26829,3873.3886898173187,-0.5502369370609408,0.5235658851480676,-1.0509411569192106,0.29328561621596916,0.5361025446923195
90231,24.177187226772322,-0.42174278901549844,0.44034225815052713,-0.957761334982593,0.3381831203255684,0.5783691702533882
5351,23.550938135979663,-1.028113463916986,0.4343088935620502,-2.3672401812561508,0.017921298324179113,0.10402120421051472
9927,117.3870435476245,-0.5951407383090929,0.2696953777843408,-2.2067146393031294,0.027334001840180575,0.13418958140427273
